date_week,province,total_posts,avg_word_count,joy_mean,sadness_mean,anger_mean,fear_mean,surprise_mean,neutral_mean,joy_std,sadness_std,anger_std,fear_std,surprise_std,neutral_std,dominant_emotion_key,dominant_emotion,dominant_score,positive_index,emotional_intensity,fear_joy_ratio,reliable
2020-W23,湖北,35,137.97142857142856,0.25,0.13714285714285715,0.10571428571428572,0.032857142857142856,0.07285714285714287,0.40142857142857147,0.3143620991973503,0.19865091208939759,0.1862049110726219,0.07065123239304084,0.10595702315704478,0.2888836816308686,neutral,中性,0.40142857142857147,0.8749999999999999,0.5985714285714285,0.12637362637362637,True
2020-W23,湖南,21,118.85714285714286,0.2690476190476191,0.07380952380952381,0.009523809523809525,0.047619047619047616,0.05,0.55,0.27224813611675586,0.1841324574993825,0.03007926037591192,0.12891488517253397,0.07905694150420949,0.2932575659723036,neutral,中性,0.55,1.9087837837837838,0.44999999999999996,0.17064846416382248,False
2020-W23,甘肃,10,127.9,0.25,0.05,0.12,0.0,0.06000000000000001,0.52,0.3274480450731417,0.07071067811865477,0.214993539954628,0.0,0.06992058987801011,0.4315347288715269,neutral,中性,0.52,1.3888888888888888,0.48,0.0,False
2020-W23,福建,24,104.41666666666667,0.37708333333333327,0.075,0.075,0.05625,0.04583333333333334,0.37083333333333335,0.31484266832356356,0.11609591237233642,0.17003835884370583,0.1650510461223647,0.09315329426211431,0.2645408929787057,joy,喜悦,0.37708333333333327,1.7437379576107896,0.6291666666666667,0.14531754574811628,False
2020-W23,西藏,2,103.0,0.275,0.1,0.1,0.0,0.07500000000000001,0.45,0.3181980515339464,0.14142135623730953,0.14142135623730953,0.0,0.03535533905932738,0.07071067811865474,neutral,中性,0.45,1.3095238095238095,0.55,0.0,False
2020-W23,贵州,6,141.16666666666666,0.21666666666666667,0.03333333333333333,0.18333333333333335,0.09166666666666667,0.05833333333333334,0.4166666666666667,0.30605010483034745,0.08164965809277261,0.27868739954771304,0.16253204812179864,0.08010409893798612,0.35449494589721114,neutral,中性,0.4166666666666667,0.6806282722513088,0.5833333333333333,0.40441176470588236,False
2020-W23,辽宁,35,182.2,0.30428571428571427,0.05285714285714286,0.060000000000000005,0.007142857142857143,0.03428571428571429,0.5414285714285714,0.28189782999275076,0.1328105999616931,0.18502781984784628,0.034604609398122654,0.07150835879917297,0.2782523490429131,neutral,中性,0.5414285714285714,2.3406593406593403,0.45857142857142863,0.022727272727272728,True
2020-W23,重庆,18,138.0,0.2722222222222222,0.07222222222222223,0.18888888888888888,0.0,0.10555555555555556,0.3611111111111111,0.30641293851417056,0.15645166724265527,0.2908180933138322,0.0,0.1830211245352399,0.31462188115986967,neutral,中性,0.3611111111111111,1.0040983606557374,0.6388888888888888,0.0,False
2020-W23,陕西,21,123.42857142857143,0.2571428571428572,0.06666666666666668,0.19047619047619047,0.04285714285714286,0.08333333333333333,0.3595238095238095,0.3091462899202068,0.12382783747337807,0.3144912747673008,0.09783367810436533,0.14259499757471622,0.2808999143908056,neutral,中性,0.3595238095238095,0.8294930875576038,0.6404761904761904,0.160427807486631,False
2020-W23,青海,6,650.1666666666666,0.2833333333333333,0.016666666666666666,0.0,0.008333333333333333,0.025000000000000005,0.6666666666666666,0.31251666622224594,0.025819888974716116,0.0,0.020412414523193152,0.041833001326703784,0.3669695718539436,neutral,中性,0.6666666666666666,8.095238095238095,0.33333333333333337,0.028409090909090908,False
2020-W23,香港,7,118.0,0.5285714285714286,0.0,0.0,0.0,0.1142857142857143,0.35714285714285715,0.3025683708645354,0.0,0.0,0.0,0.10293317295817754,0.30879951887453266,joy,喜悦,0.5285714285714286,52.857142857142854,0.6428571428571428,0.0,False
2020-W23,黑龙江,20,116.0,0.28250000000000003,0.1625,0.0775,0.01,0.08499999999999999,0.38249999999999995,0.34231218438575534,0.27619358199792066,0.2167189545544134,0.0447213595499958,0.17175564037317667,0.2996818488435958,neutral,中性,0.38249999999999995,1.0865384615384617,0.6175,0.034188034188034185,False
2020-W24,上海,35,139.88571428571427,0.21857142857142856,0.060000000000000005,0.06571428571428573,0.07142857142857142,0.05,0.5342857142857143,0.277087190112372,0.11298099788173648,0.17097102806316278,0.15590613422529478,0.08660254037844385,0.341228625396399,neutral,中性,0.5342857142857143,1.0551724137931033,0.46571428571428575,0.3125,True
2020-W24,云南,17,231.05882352941177,0.16764705882352943,0.11764705882352941,0.0911764705882353,0.07058823529411765,0.08823529411764706,0.4647058823529412,0.24808086916781558,0.1810914621042605,0.12020203580540849,0.11048023512348794,0.11114378604524226,0.34176230129760554,neutral,中性,0.4647058823529412,0.5792682926829269,0.5352941176470588,0.39735099337748336,False
2020-W24,内蒙古,16,163.125,0.21875,0.046875,0.09375,0.034375,0.075,0.53125,0.29261749776799056,0.07180703308172537,0.24074537032585555,0.10119082632992646,0.10488088481701517,0.3434506272134808,neutral,中性,0.53125,1.1824324324324325,0.46875,0.15027322404371585,False
2020-W24,北京,35,113.2,0.14428571428571427,0.08571428571428572,0.11428571428571428,0.09857142857142857,0.03285714285714286,0.5242857142857144,0.2729930586737209,0.1432662210154006,0.20848593850574637,0.15552837564332786,0.07567622318999886,0.3754157359380611,neutral,中性,0.5242857142857144,0.4675925925925925,0.47571428571428565,0.638888888888889,True
2020-W24,台湾,3,155.0,0.26666666666666666,0.0,0.0,0.016666666666666666,0.06666666666666667,0.65,0.46188021535170065,0.0,0.0,0.02886751345948129,0.05773502691896258,0.47696960070847283,neutral,中性,0.65,10.0,0.35,0.060240963855421686,False
2020-W24,吉林,15,113.2,0.25666666666666665,0.05666666666666667,0.02333333333333333,0.06666666666666667,0.023333333333333334,0.5733333333333334,0.2920779413264956,0.13998299216418436,0.07761320457119086,0.14960264830861913,0.03716116764786033,0.284646815411326,neutral,中性,0.5733333333333334,1.6382978723404253,0.42666666666666664,0.25,False
2020-W24,四川,35,233.28571428571428,0.19142857142857142,0.10428571428571429,0.08,0.06428571428571428,0.06285714285714286,0.4971428571428571,0.2745278605505958,0.1516436557173683,0.18117265083826725,0.13036793439848518,0.09420164319072111,0.3224316747373768,neutral,中性,0.4971428571428571,0.7403314917127072,0.5028571428571429,0.3191489361702127,True
2020-W24,天津,26,126.84615384615384,0.22115384615384615,0.08461538461538462,0.12692307692307692,0.03076923076923077,0.038461538461538464,0.49807692307692303,0.3213014400599777,0.14336612624272915,0.2691582319866027,0.09281909617845142,0.05710988059467873,0.41580783283405554,neutral,中性,0.49807692307692303,0.8765243902439025,0.5019230769230769,0.13311148086522465,False
2020-W24,宁夏,3,129.0,0.2833333333333333,0.06666666666666667,0.26666666666666666,0.16666666666666666,0.10000000000000002,0.11666666666666665,0.4907477288111819,0.05773502691896258,0.46188021535170065,0.2886751345948129,0.0,0.16072751268321592,joy,喜悦,0.2833333333333333,0.5555555555555556,0.8833333333333333,0.5681818181818181,False
2020-W24,安徽,35,114.8,0.16428571428571428,0.0877142857142857,0.06857142857142857,0.08371428571428571,0.045714285714285714,0.55,0.2801185223340681,0.15658272976450563,0.16408647033774346,0.15770571466175468,0.131379238092176,0.3253956867279843,neutral,中性,0.55,0.6571428571428571,0.44999999999999996,0.480327868852459,True
2020-W24,山东,35,99.2,0.24714285714285716,0.03485714285714286,0.054285714285714284,0.048,0.04,0.5757142857142856,0.28204684037951433,0.08005040428936482,0.1686326622867467,0.11150837478440274,0.09985283288567288,0.3049521246348806,neutral,中性,0.5757142857142856,1.6796116504854373,0.4242857142857144,0.18666666666666665,True
2020-W24,山西,21,174.57142857142858,0.22380952380952382,0.01904761904761905,0.02857142857142857,0.02142857142857143,0.045238095238095244,0.6619047619047619,0.23217399058628832,0.04867286327151526,0.13093073414159542,0.04053217416888888,0.05895922723535712,0.2836832573067901,neutral,中性,0.6619047619047619,2.8313253012048194,0.3380952380952381,0.09164969450101833,False
2020-W24,广东,35,118.17142857142858,0.20285714285714285,0.03142857142857143,0.04857142857142857,0.02857142857142857,0.04857142857142857,0.64,0.2915331827402422,0.07183080025689689,0.14010800155894143,0.09570613285232153,0.12918620526299276,0.3318397912529833,neutral,中性,0.64,1.7108433734939759,0.36,0.1342281879194631,True
2020-W24,广西,23,97.95652173913044,0.30434782608695654,0.034782608695652174,0.06521739130434782,0.02608695652173913,0.04782608695652174,0.5217391304347826,0.35863156691863285,0.07751067757631797,0.1335143698502964,0.07518094115561123,0.12011193725169755,0.3502681073628788,neutral,中性,0.5217391304347826,2.236421725239617,0.4782608695652174,0.0829875518672199,False
2020-W24,新疆,8,145.625,0.25,0.13125,0.14375,0.056249999999999994,0.0625,0.35625,0.3251373336211726,0.18696351821373372,0.252752702401831,0.10500850305706538,0.035355339059327376,0.3200864838490641,neutral,中性,0.35625,0.7326007326007324,0.64375,0.21634615384615383,False
2020-W24,江苏,35,130.88571428571427,0.13428571428571429,0.060000000000000005,0.06428571428571428,0.011428571428571429,0.008571428571428572,0.7214285714285714,0.24367632478454734,0.10346923384727065,0.1512552520096549,0.032280285109067566,0.03734913631120909,0.2687896931797495,neutral,中性,0.7214285714285714,0.9215686274509804,0.2785714285714286,0.07920792079207921,True
2020-W24,江西,18,133.44444444444446,0.10555555555555556,0.09444444444444444,0.15555555555555556,0.04722222222222222,0.008333333333333335,0.5888888888888889,0.24125218005042975,0.1304842664494447,0.27487370837451075,0.097727445453011,0.019174124721184262,0.3894020890135344,neutral,中性,0.5888888888888889,0.3435804701627486,0.4111111111111111,0.40865384615384615,False
2020-W24,河北,35,180.77142857142857,0.20857142857142857,0.09428571428571428,0.07428571428571429,0.06714285714285714,0.041428571428571426,0.5142857142857142,0.27586380758652346,0.1657298601780073,0.15404899362532296,0.1049809906762236,0.09431308489914471,0.3033080914175019,neutral,中性,0.5142857142857142,0.8488372093023255,0.48571428571428577,0.3071895424836601,True
2020-W24,河南,35,103.37142857142857,0.14142857142857143,0.05142857142857143,0.04857142857142857,0.06571428571428571,0.11,0.5828571428571429,0.23215287631901801,0.11146465694514635,0.1245496087589873,0.12112914144648688,0.13762694674586165,0.33053941144893506,neutral,中性,0.5828571428571429,0.8048780487804879,0.41714285714285715,0.43396226415094336,True
2020-W24,浙江,35,125.54285714285714,0.15857142857142856,0.13428571428571429,0.10142857142857142,0.09,0.06857142857142857,0.4471428571428572,0.2619176212783982,0.21515091439821155,0.20810267343087072,0.16750768200118993,0.08321279798143529,0.3776753307567028,neutral,中性,0.4471428571428572,0.4723404255319148,0.5528571428571428,0.5338983050847458,True
2020-W24,海南,5,133.0,0.35,0.12000000000000002,0.17,0.09,0.08,0.19,0.3427827300200522,0.1788854381999832,0.35284557528754706,0.20124611797498107,0.057008771254956896,0.15165750888103102,joy,喜悦,0.35,0.8974358974358974,0.81,0.25,False
2020-W24,湖北,35,111.05714285714286,0.2,0.0757142857142857,0.11428571428571428,0.04857142857142858,0.09,0.4714285714285714,0.2733237683644457,0.15735470822851366,0.23154577382917454,0.09813384788563188,0.16215461031700218,0.3337147677560695,neutral,中性,0.4714285714285714,0.8045977011494253,0.5285714285714286,0.23129251700680273,True
2020-W24,湖南,35,118.02857142857142,0.2542857142857143,0.06857142857142857,0.10342857142857143,0.030571428571428572,0.054571428571428576,0.4885714285714286,0.3035019693151122,0.12838688903977277,0.22530949768684666,0.08914439235911381,0.11515572211633451,0.3415117159056777,neutral,中性,0.4885714285714286,1.196236559139785,0.5114285714285713,0.11567567567567567,True
2020-W24,澳门,5,104.6,0.21000000000000002,0.06,0.0,0.0,0.05,0.6799999999999999,0.18165902124584948,0.1341640786499874,0.0,0.0,0.05,0.3420526275297414,neutral,中性,0.6799999999999999,3.0000000000000004,0.32000000000000006,0.0,False
2020-W24,甘肃,8,104.625,0.11249999999999999,0.0125,0.0,0.03125,0.025,0.8187500000000001,0.2416461403433896,0.02314550249431379,0.0,0.059386746958271036,0.04629100498862757,0.28777161083053343,neutral,中性,0.8187500000000001,2.093023255813953,0.1812499999999999,0.2551020408163266,False
2020-W24,福建,35,126.85714285714286,0.15285714285714286,0.09428571428571429,0.09,0.055714285714285716,0.041428571428571426,0.5657142857142857,0.2493942240542002,0.12820676577277804,0.23819171714744208,0.15183748499214378,0.09033085777045526,0.3807445161189087,neutral,中性,0.5657142857142857,0.6114285714285714,0.4342857142857143,0.34210526315789475,True
2020-W24,西藏,1,98.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,neutral,中性,1.0,0.0,0.0,0.0,False
2020-W24,贵州,12,138.75,0.09166666666666667,0.04583333333333334,0.125,0.07916666666666666,0.08749999999999998,0.5708333333333333,0.16213537179739276,0.07216878364870323,0.2598076211353316,0.15293839124023606,0.11306675421666136,0.3828471884407272,neutral,中性,0.5708333333333333,0.3525641025641026,0.4291666666666667,0.7786885245901639,False
2020-W24,辽宁,31,145.03225806451613,0.16612903225806452,0.09838709677419356,0.08709677419354839,0.022580645161290325,0.0532258064516129,0.5725806451612904,0.2757979625179132,0.1814221003478453,0.21407465284159008,0.04973045625740722,0.11100711979490906,0.3473323839584161,neutral,中性,0.5725806451612904,0.7618343195266272,0.42741935483870963,0.1282051282051282,True
2020-W24,重庆,32,134.0,0.2515625,0.0734375,0.021875000000000002,0.051562500000000004,0.040625,0.5609375,0.2894612278343247,0.1313603606680444,0.07506717421857101,0.11603974221874827,0.0807599988815926,0.33329594884446023,neutral,中性,0.5609375,1.6035856573705178,0.4390625,0.1971326164874552,True
2020-W24,陕西,26,110.57692307692308,0.2423076923076923,0.05384615384615384,0.051923076923076926,0.038461538461538464,0.06153846153846154,0.551923076923077,0.2809598931136997,0.11482428046635165,0.12039997444415779,0.09930527912220208,0.10228166239135175,0.32449368845349497,neutral,中性,0.551923076923077,1.571072319201995,0.44807692307692304,0.15243902439024393,False
2020-W24,香港,6,108.33333333333333,0.15,0.03333333333333333,0.024999999999999998,0.0,0.0,0.7916666666666666,0.3674234614174768,0.0816496580927726,0.06123724356957945,0.0,0.0,0.3666287859220368,neutral,中性,0.7916666666666666,2.1951219512195124,0.20833333333333337,0.0,False
2020-W24,黑龙江,23,101.6086956521739,0.2717391304347826,0.06956521739130435,0.06739130434782607,0.015217391304347825,0.04565217391304348,0.5304347826086956,0.3356899567094213,0.11455361035021451,0.17162902359196255,0.04110624429643388,0.08648836427028897,0.3970742804435,neutral,中性,0.5304347826086956,1.675603217158177,0.4695652173913044,0.05401234567901234,False
2020-W25,上海,35,129.37142857142857,0.17142857142857143,0.1357142857142857,0.17714285714285716,0.05428571428571429,0.07,0.3914285714285714,0.24473446423254994,0.15556889365251944,0.2816294126159769,0.08257922094021254,0.07396342498352897,0.27851647809677,neutral,中性,0.3914285714285714,0.4545454545454546,0.6085714285714285,0.2992125984251969,True
2020-W25,云南,14,128.5,0.3071428571428571,0.021428571428571432,0.04285714285714286,0.021428571428571432,0.07857142857142858,0.5285714285714286,0.31976983480739274,0.04258153136263201,0.16035674514745463,0.04258153136263201,0.11044366074067899,0.3630608582774888,neutral,中性,0.5285714285714286,3.2089552238805963,0.4714285714285714,0.06756756756756759,False
2020-W25,内蒙古,13,167.46153846153845,0.19615384615384615,0.03076923076923077,0.1423076923076923,0.05,0.02307692307692308,0.5576923076923077,0.2817072493901681,0.04348592463114521,0.25153375671911465,0.11180339887498951,0.03881250129030924,0.34268921406413927,neutral,中性,0.5576923076923077,0.8415841584158416,0.4423076923076923,0.24253731343283583,False
2020-W25,北京,35,159.2,0.1957142857142857,0.12714285714285714,0.08,0.06285714285714286,0.024285714285714285,0.51,0.3054339797180179,0.16240058368069965,0.18117265083826728,0.12505460991976614,0.057357789064664565,0.36010619348774786,neutral,中性,0.51,0.6989795918367346,0.49,0.3055555555555556,True
2020-W25,台湾,9,117.44444444444444,0.4222222222222222,0.04444444444444444,0.0,0.05555555555555555,0.011111111111111112,0.4666666666666667,0.38005847503304596,0.11577036657874837,0.0,0.16666666666666666,0.03333333333333334,0.40543186850567137,neutral,中性,0.4666666666666667,3.8383838383838387,0.5333333333333333,0.12853470437017994,False
2020-W25,吉林,23,101.08695652173913,0.1782608695652174,0.11739130434782609,0.13478260869565217,0.02391304347826087,0.03260869565217391,0.5130434782608696,0.2420678374849993,0.20091195247725147,0.2604344196847293,0.06005596862584878,0.07478559604291506,0.35104305333739716,neutral,中性,0.5130434782608696,0.6231003039513678,0.4869565217391304,0.12702078521939955,False
2020-W25,四川,35,102.88571428571429,0.18999999999999997,0.03142857142857143,0.06857142857142857,0.04,0.025714285714285714,0.6442857142857144,0.27647997480936704,0.066515936044674,0.18112626173218402,0.10346923384727064,0.09185300642829262,0.28562918900813583,neutral,中性,0.6442857142857144,1.2666666666666664,0.35571428571428565,0.2,True
2020-W25,天津,35,111.94285714285714,0.2,0.03428571428571429,0.08857142857142858,0.014285714285714285,0.05285714285714285,0.61,0.29104275004359953,0.0998317913022793,0.22559910900354474,0.042996970774675736,0.1333630919171953,0.3045729894169096,neutral,中性,0.61,1.3592233009708736,0.39,0.06802721088435373,True
2020-W25,宁夏,8,154.25,0.0125,0.11249999999999999,0.25,0.049999999999999996,0.037500000000000006,0.5375,0.03535533905932738,0.1552647508520297,0.27774602993176545,0.10690449676496974,0.07440238091428449,0.4438065859293728,neutral,中性,0.5375,0.02958579881656805,0.4625,2.2222222222222223,False
2020-W25,安徽,32,172.28125,0.2171875,0.06625,0.059375000000000004,0.024375,0.0390625,0.59375,0.25984156928604063,0.15344958192692604,0.16036123536083033,0.06205811532281138,0.09733080853626246,0.30946102990886926,neutral,中性,0.59375,1.3574218749999998,0.40625,0.10729023383768913,True
2020-W25,山东,35,105.2,0.1357142857142857,0.03942857142857143,0.060000000000000005,0.039142857142857146,0.05714285714285714,0.6685714285714285,0.21336637524228974,0.08727720735890758,0.16440624004187274,0.10062660823914461,0.10228482230492253,0.28750593709616884,neutral,中性,0.6685714285714285,0.9134615384615383,0.3314285714285715,0.2686274509803922,True
2020-W25,山西,21,129.42857142857142,0.1619047619047619,0.05238095238095238,0.11904761904761904,0.02857142857142857,0.03571428571428571,0.6023809523809524,0.22017309208027774,0.08135752957807667,0.24417012024211238,0.11019463300386795,0.04780914437337575,0.37963014582491683,neutral,中性,0.6023809523809524,0.7709750566893424,0.39761904761904765,0.16620498614958445,False
2020-W25,广东,35,114.0,0.20714285714285716,0.11142857142857143,0.15,0.047142857142857146,0.07,0.4142857142857143,0.27497135068490136,0.16719384412293728,0.26816369013325114,0.11242177485783114,0.1243808194027283,0.3608754528046688,neutral,中性,0.4142857142857143,0.6502242152466368,0.5857142857142856,0.21710526315789472,True
2020-W25,广西,26,112.15384615384616,0.1769230769230769,0.06153846153846154,0.11538461538461539,0.05384615384615384,0.019230769230769232,0.573076923076923,0.2518851997362168,0.11340872303988994,0.2520988816989202,0.12403473458920845,0.04706787243316417,0.35643534314957304,neutral,中性,0.573076923076923,0.7348242811501596,0.42692307692307696,0.28806584362139914,False
2020-W25,新疆,6,123.83333333333333,0.18333333333333335,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.016666666666666666,0.5666666666666667,0.248327740429189,0.0408248290463863,0.24221202832779934,0.051639777949432225,0.025819888974716113,0.28751811537130434,neutral,中性,0.5666666666666667,0.7534246575342466,0.43333333333333335,0.17241379310344826,False
2020-W25,江苏,35,118.51428571428572,0.23142857142857143,0.10428571428571429,0.11428571428571428,0.04,0.055714285714285716,0.4542857142857143,0.306566784367307,0.17165775996039867,0.22899121116303997,0.10058651529317204,0.0683539970123403,0.367697811622899,neutral,中性,0.4542857142857143,0.8617021276595744,0.5457142857142857,0.16568047337278105,True
2020-W25,江西,16,114.125,0.21562499999999998,0.046875,0.11875,0.034375,0.034375,0.55,0.27062812738762637,0.06182973933849849,0.258763083405136,0.10119082632992644,0.047324236215002285,0.3286335345030997,neutral,中性,0.55,1.0267857142857142,0.44999999999999996,0.15235457063711913,False
2020-W25,河北,35,102.2,0.10285714285714286,0.08857142857142858,0.10571428571428572,0.05714285714285714,0.04285714285714286,0.6028571428571429,0.197760571645308,0.1388427561105359,0.2387995186009252,0.11952286093343935,0.06981367759853317,0.3510368794817754,neutral,中性,0.6028571428571429,0.3934426229508196,0.39714285714285713,0.5063291139240507,True
2020-W25,河南,35,201.88571428571427,0.1514285714285714,0.05285714285714286,0.13857142857142857,0.007142857142857143,0.032857142857142856,0.6171428571428572,0.20810267343087072,0.09995797436250628,0.260679461240438,0.02468286242474709,0.09921964430054186,0.3231150899362916,neutral,中性,0.6171428571428572,0.7260273972602739,0.3828571428571428,0.04424778761061947,True
2020-W25,浙江,35,125.74285714285715,0.21714285714285714,0.08285714285714285,0.07714285714285715,0.04285714285714286,0.04,0.5399999999999999,0.29254030821883864,0.1671310058284928,0.19110470534071458,0.11952286093343936,0.11167178800079328,0.3507974109502688,neutral,中性,0.5399999999999999,1.0201342281879195,0.4600000000000001,0.18867924528301885,True
2020-W25,海南,7,116.85714285714286,0.37142857142857144,0.042857142857142864,0.09999999999999999,0.014285714285714287,0.05714285714285715,0.41428571428571426,0.3557353216193453,0.07867957924694431,0.264575131106459,0.03779644730092273,0.05345224838248487,0.3837471886045613,neutral,中性,0.41428571428571426,2.2222222222222223,0.5857142857142857,0.03745318352059925,False
2020-W25,湖北,35,118.22857142857143,0.3171428571428571,0.08571428571428572,0.060000000000000005,0.05285714285714286,0.04428571428571429,0.44,0.3338595286553157,0.1286647653739729,0.14389538683690029,0.11939975930046264,0.08114205822781044,0.3649738105028102,neutral,中性,0.44,1.5205479452054793,0.56,0.16157205240174674,True
2020-W25,湖南,35,126.71428571428571,0.15857142857142856,0.11428571428571428,0.1457142857142857,0.054285714285714284,0.05285714285714286,0.4742857142857143,0.23215287631901801,0.1615965512569846,0.24744917142107142,0.131379238092176,0.08739940195553329,0.330857048518876,neutral,中性,0.4742857142857143,0.48898678414096913,0.5257142857142857,0.3220338983050847,True
2020-W25,澳门,3,126.33333333333333,0.0,0.06666666666666667,0.8333333333333334,0.0,0.03333333333333333,0.06666666666666667,0.0,0.05773502691896258,0.05773502691896256,0.0,0.05773502691896258,0.05773502691896258,anger,愤怒,0.8333333333333334,0.0,0.9333333333333333,0.0,False
2020-W25,甘肃,11,100.9090909090909,0.3727272727272727,0.06363636363636364,0.009090909090909092,0.02727272727272727,0.045454545454545456,0.4818181818181818,0.3133397807202561,0.11638494123147781,0.03015113445777636,0.05178627406773133,0.04719399037242695,0.3227016635165732,neutral,中性,0.4818181818181818,3.3884297520661155,0.5181818181818182,0.07125890736342043,False
2020-W25,福建,35,109.0,0.21714285714285714,0.05714285714285714,0.08,0.027142857142857146,0.06571428571428571,0.5528571428571429,0.26594527774770227,0.10581814112710843,0.201538202479886,0.065689619046088,0.11489856688518316,0.3412655635629672,neutral,中性,0.5528571428571429,1.2459016393442621,0.44714285714285706,0.11949685534591196,True
2020-W25,西藏,4,88.25,0.4,0.0625,0.175,0.0125,0.05,0.3,0.31622776601683794,0.09464847243000457,0.35,0.025,0.040824829046386304,0.21602468994692867,joy,喜悦,0.4,1.5384615384615385,0.7,0.03048780487804878,False
2020-W25,贵州,11,109.72727272727273,0.22727272727272727,0.0,0.018181818181818184,0.018181818181818184,0.05454545454545454,0.6818181818181818,0.29014103153779924,0.0,0.06030226891555272,0.04045199174779453,0.12135597524338357,0.3219260219931958,neutral,中性,0.6818181818181818,4.901960784313725,0.31818181818181823,0.07662835249042146,False
2020-W25,辽宁,35,126.82857142857142,0.1757142857142857,0.05428571428571429,0.07857142857142857,0.05428571428571429,0.02428571428571429,0.6128571428571429,0.26963249187045113,0.10100336960848835,0.18522074043982126,0.09185300642829262,0.05986679892432348,0.3692884368347213,neutral,中性,0.6128571428571429,0.8913043478260868,0.3871428571428571,0.2923076923076923,True
2020-W25,重庆,23,121.65217391304348,0.23695652173913045,0.09565217391304348,0.08260869565217391,0.04130434782608696,0.05652173913043478,0.48695652173913045,0.30083874845034503,0.19651107040193394,0.21245785445812215,0.10296973729411459,0.11899613040508249,0.34942075161627,neutral,中性,0.48695652173913045,1.0321969696969697,0.5130434782608695,0.16725352112676056,False
2020-W25,陕西,35,132.57142857142858,0.14714285714285716,0.08571428571428572,0.12714285714285714,0.03142857142857143,0.030000000000000002,0.5785714285714286,0.2403865933984553,0.17217101133134213,0.2489220457772866,0.09858238886818468,0.06552951737239351,0.3800707585603042,neutral,中性,0.5785714285714286,0.5786516853932585,0.4214285714285714,0.19999999999999998,True
2020-W25,青海,2,92.5,0.275,0.0,0.0,0.0,0.15000000000000002,0.575,0.31819805153394637,0.0,0.0,0.0,0.07071067811865475,0.38890872965260115,neutral,中性,0.575,27.5,0.42500000000000004,0.0,False
2020-W25,香港,10,112.0,0.19,0.11000000000000001,0.19,0.04,0.04,0.43,0.29230881691191674,0.1449137674618944,0.31073389830457115,0.06992058987801011,0.051639777949432225,0.28693785622209794,neutral,中性,0.43,0.5428571428571428,0.5700000000000001,0.19999999999999998,False
2020-W25,黑龙江,24,99.41666666666667,0.35833333333333334,0.02291666666666667,0.0375,0.016666666666666666,0.006250000000000001,0.5583333333333333,0.3215677177538959,0.05103103630798288,0.12790111669635224,0.04815434123430768,0.022421360157322035,0.30204616213084223,neutral,中性,0.5583333333333333,4.114832535885167,0.44166666666666665,0.04524886877828054,False
2020-W26,上海,35,124.57142857142857,0.19714285714285715,0.10285714285714286,0.11428571428571428,0.06285714285714286,0.08857142857142858,0.4342857142857143,0.26288637031515916,0.1562157525492798,0.21847446632724565,0.17164552098423533,0.0993254560446988,0.3038409579551322,neutral,中性,0.4342857142857143,0.6798029556650246,0.5657142857142857,0.30344827586206896,True
2020-W26,云南,11,202.0,0.10909090909090909,0.06818181818181818,0.20909090909090908,0.018181818181818184,0.05909090909090909,0.5363636363636364,0.17580981459830652,0.05600324665913251,0.3207944683268259,0.06030226891555273,0.1200378728114211,0.3493500458643945,neutral,中性,0.5363636363636364,0.35714285714285715,0.4636363636363636,0.15267175572519087,False
2020-W26,内蒙古,9,102.88888888888889,0.31666666666666665,0.18333333333333332,0.06666666666666667,0.011111111111111112,0.061111111111111116,0.3611111111111111,0.33166247903553997,0.2423839928708165,0.16583123951777,0.03333333333333334,0.06972166887783963,0.3199392303408744,neutral,中性,0.3611111111111111,1.1680327868852458,0.6388888888888888,0.034013605442176874,False
2020-W26,北京,35,119.8,0.1657142857142857,0.11571428571428571,0.11714285714285713,0.04857142857142857,0.03428571428571429,0.5185714285714286,0.2656211999233862,0.17437764485509627,0.2202748474142278,0.14974768695341895,0.1055597325823495,0.3387011771384298,neutral,中性,0.5185714285714286,0.5686274509803921,0.48142857142857143,0.2764227642276423,True
2020-W26,台湾,4,101.0,0.4625,0.0,0.0,0.0,0.025,0.5125000000000001,0.42695628191498325,0.0,0.0,0.0,0.05,0.45893899376714553,neutral,中性,0.5125000000000001,46.25,0.48749999999999993,0.0,False
2020-W26,吉林,20,124.25,0.20249999999999999,0.10500000000000001,0.045,0.027500000000000004,0.06,0.5599999999999999,0.3147576344126583,0.18771478925557028,0.17910596686995398,0.06972691091152079,0.12204399551844107,0.34815302140838794,neutral,中性,0.5599999999999999,1.0799999999999998,0.44000000000000006,0.12941176470588237,False
2020-W26,四川,35,137.97142857142856,0.25285714285714284,0.08714285714285713,0.08857142857142858,0.02,0.05,0.5014285714285714,0.2902693620088217,0.1491854635043522,0.21525829706141764,0.0677365137434578,0.1007326105267277,0.3195782409690002,neutral,中性,0.5014285714285714,1.2291666666666665,0.49857142857142855,0.07608695652173914,True
2020-W26,天津,26,119.61538461538461,0.2519230769230769,0.05500000000000001,0.10846153846153846,0.055769230769230765,0.044230769230769226,0.4846153846153846,0.31128147045102744,0.08420213774008355,0.24936226350740895,0.11689903598997134,0.11604044387791963,0.29351975428213717,neutral,中性,0.4846153846153846,1.098993288590604,0.5153846153846153,0.21292217327459617,False
